root_seed,unit,spatial_stability,cue_modulation
51012,10,-0.06519448012113571,0.20141008496284485
51012,11,-0.31222644448280334,0.32546156644821167
51012,12,-0.4707362651824951,0.6257537603378296
51012,13,0.30601051449775696,0.10051751881837845
51012,14,0.3485230803489685,0.1370718777179718
51012,15,-0.24031320214271545,0.25513431429862976
51012,16,-0.06071440503001213,0.17480425536632538
51012,17,0.5879198908805847,0.12824374437332153
51012,18,0.46233469247817993,0.14994095265865326
51012,19,-0.3626064360141754,0.42259061336517334
51012,20,-2.2654693576426764e-17,2.937533978000437e-14
51012,21,-0.1122443750500679,0.2255573272705078
51012,22,0.11871951818466187,0.18171019852161407
51012,23,-0.049824442714452744,0.3128134608268738
51012,24,0.31146058440208435,0.11752728372812271
51012,25,0.10478119552135468,0.25209370255470276
51012,26,0.051314275711774826,0.18832561373710632
51012,27,0.12689907848834991,0.23296336829662323
51012,28,0.23962078988552094,0.17619848251342773
51012,29,0.6824213266372681,0.19106736779212952
51012,30,0.4983811378479004,0.11829076707363129
51012,31,0.2015395313501358,0.15150433778762817
51012,32,-0.026893217116594315,0.2674504518508911
51012,33,-0.2267123907804489,0.18923655152320862
51012,34,0.3339390158653259,0.22632819414138794
51012,35,-0.2797575891017914,0.24164821207523346
51012,36,0.4896864891052246,0.14642438292503357
51012,37,-0.03415336832404137,0.1597640961408615
51012,38,-0.38072124123573303,0.37682047486305237
51012,39,0.09023193269968033,0.24195602536201477
