experiment,seed,encoder_validation_mse,plasticity_rule,key_mode,dropped_fraction,mask_index,dropped_units,lec_cue_accuracy,lec_mec_cosine,mec_position_accuracy,mec_cue_accuracy
lec_degradation,51004,0.000712264038156718,base,normal,0.9,9,22,1.0,0.7608454823493958,,
mec_degradation,51004,0.000712264038156718,base,normal,0.9,9,22,,,0.06,1.0
lec_degradation,51004,0.000712264038156718,base,normal,0.9,10,22,1.0,0.7413650751113892,,
mec_degradation,51004,0.000712264038156718,base,normal,0.9,10,22,,,0.08,1.0
lec_degradation,51004,0.000712264038156718,base,normal,0.9,11,22,1.0,0.7486189007759094,,
mec_degradation,51004,0.000712264038156718,base,normal,0.9,11,22,,,0.08,1.0
lec_degradation,51004,0.000712264038156718,base,dense,0.0,0,0,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.0,0,0,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.0,1,0,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.0,1,0,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.0,2,0,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.0,2,0,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.0,3,0,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.0,3,0,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.0,4,0,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.0,4,0,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.0,5,0,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.0,5,0,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.0,6,0,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.0,6,0,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.0,7,0,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.0,7,0,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.0,8,0,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.0,8,0,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.0,9,0,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.0,9,0,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.0,10,0,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.0,10,0,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.0,11,0,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.0,11,0,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.25,0,6,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.25,0,6,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.25,1,6,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.25,1,6,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.25,2,6,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.25,2,6,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.25,3,6,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.25,3,6,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.25,4,6,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.25,4,6,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.25,5,6,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.25,5,6,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.25,6,6,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.25,6,6,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.25,7,6,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.25,7,6,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.25,8,6,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.25,8,6,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.25,9,6,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.25,9,6,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.25,10,6,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.25,10,6,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.25,11,6,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.25,11,6,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.5,0,12,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.5,0,12,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.5,1,12,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.5,1,12,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.5,2,12,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.5,2,12,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.5,3,12,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.5,3,12,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.5,4,12,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.5,4,12,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.5,5,12,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.5,5,12,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.5,6,12,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.5,6,12,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.5,7,12,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.5,7,12,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.5,8,12,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.5,8,12,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.5,9,12,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.5,9,12,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.5,10,12,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.5,10,12,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.5,11,12,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.5,11,12,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.75,0,19,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.75,0,19,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.75,1,19,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.75,1,19,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.75,2,19,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.75,2,19,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.75,3,19,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.75,3,19,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.75,4,19,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.75,4,19,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.75,5,19,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.75,5,19,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.75,6,19,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.75,6,19,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.75,7,19,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.75,7,19,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.75,8,19,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.75,8,19,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.75,9,19,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.75,9,19,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.75,10,19,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.75,10,19,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.75,11,19,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.75,11,19,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.9,0,22,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.9,0,22,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.9,1,22,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.9,1,22,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.9,2,22,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.9,2,22,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.9,3,22,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.9,3,22,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.9,4,22,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.9,4,22,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.9,5,22,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.9,5,22,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.9,6,22,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.9,6,22,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.9,7,22,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.9,7,22,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.9,8,22,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.9,8,22,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.9,9,22,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.9,9,22,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.9,10,22,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.9,10,22,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,base,dense,0.9,11,22,0.5,0.26196205615997314,,
mec_degradation,51004,0.000712264038156718,base,dense,0.9,11,22,,,0.02,0.5
lec_degradation,51004,0.000712264038156718,err2,normal,0.0,0,0,1.0,0.9061925411224365,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.0,0,0,,,0.6,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.0,1,0,1.0,0.9061925411224365,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.0,1,0,,,0.6,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.0,2,0,1.0,0.9061925411224365,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.0,2,0,,,0.6,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.0,3,0,1.0,0.9061925411224365,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.0,3,0,,,0.6,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.0,4,0,1.0,0.9061925411224365,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.0,4,0,,,0.6,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.0,5,0,1.0,0.9061925411224365,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.0,5,0,,,0.6,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.0,6,0,1.0,0.9061925411224365,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.0,6,0,,,0.6,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.0,7,0,1.0,0.9061925411224365,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.0,7,0,,,0.6,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.0,8,0,1.0,0.9061925411224365,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.0,8,0,,,0.6,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.0,9,0,1.0,0.9061925411224365,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.0,9,0,,,0.6,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.0,10,0,1.0,0.9061925411224365,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.0,10,0,,,0.6,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.0,11,0,1.0,0.9061925411224365,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.0,11,0,,,0.6,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.25,0,6,1.0,0.847450852394104,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.25,0,6,,,0.4,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.25,1,6,1.0,0.8505774736404419,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.25,1,6,,,0.44,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.25,2,6,1.0,0.8068444132804871,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.25,2,6,,,0.48,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.25,3,6,1.0,0.8538404107093811,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.25,3,6,,,0.38,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.25,4,6,1.0,0.8254990577697754,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.25,4,6,,,0.42,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.25,5,6,1.0,0.8572595119476318,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.25,5,6,,,0.36,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.25,6,6,1.0,0.8287131786346436,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.25,6,6,,,0.4,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.25,7,6,1.0,0.8833481669425964,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.25,7,6,,,0.42,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.25,8,6,1.0,0.8370628952980042,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.25,8,6,,,0.4,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.25,9,6,1.0,0.87458336353302,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.25,9,6,,,0.44,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.25,10,6,0.5,0.8343549966812134,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.25,10,6,,,0.34,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.25,11,6,1.0,0.8455814123153687,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.25,11,6,,,0.38,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.5,0,12,0.5,0.7665735483169556,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.5,0,12,,,0.24,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.5,1,12,1.0,0.8348203301429749,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.5,1,12,,,0.32,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.5,2,12,1.0,0.7620518207550049,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.5,2,12,,,0.28,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.5,3,12,1.0,0.8181041479110718,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.5,3,12,,,0.18,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.5,4,12,1.0,0.7983919382095337,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.5,4,12,,,0.22,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.5,5,12,1.0,0.8101453185081482,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.5,5,12,,,0.26,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.5,6,12,0.5,0.7651402950286865,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.5,6,12,,,0.2,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.5,7,12,1.0,0.820229709148407,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.5,7,12,,,0.16,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.5,8,12,1.0,0.8054768443107605,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.5,8,12,,,0.2,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.5,9,12,1.0,0.8359447717666626,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.5,9,12,,,0.16,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.5,10,12,0.5,0.8082872629165649,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.5,10,12,,,0.2,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.5,11,12,0.5,0.7663836479187012,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.5,11,12,,,0.18,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.75,0,19,1.0,0.809142529964447,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.75,0,19,,,0.1,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.75,1,19,1.0,0.7921978235244751,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.75,1,19,,,0.14,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.75,2,19,0.5,0.7780678272247314,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.75,2,19,,,0.06,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.75,3,19,1.0,0.7488755583763123,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.75,3,19,,,0.14,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.75,4,19,1.0,0.7620365023612976,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.75,4,19,,,0.16,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.75,5,19,1.0,0.8103649020195007,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.75,5,19,,,0.1,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.75,6,19,1.0,0.8011083006858826,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.75,6,19,,,0.12,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.75,7,19,1.0,0.766091525554657,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.75,7,19,,,0.16,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.75,8,19,1.0,0.7901037335395813,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.75,8,19,,,0.1,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.75,9,19,1.0,0.7906270623207092,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.75,9,19,,,0.22,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.75,10,19,1.0,0.7969490885734558,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.75,10,19,,,0.1,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.75,11,19,1.0,0.7916102409362793,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.75,11,19,,,0.12,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.9,0,22,1.0,0.7491843700408936,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.9,0,22,,,0.06,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.9,1,22,0.5,0.7593891620635986,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.9,1,22,,,0.04,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.9,2,22,1.0,0.8025197386741638,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.9,2,22,,,0.06,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.9,3,22,0.5,0.7432167530059814,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.9,3,22,,,0.1,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.9,4,22,0.5,0.7117906212806702,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.9,4,22,,,0.06,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.9,5,22,1.0,0.7653619647026062,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.9,5,22,,,0.06,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.9,6,22,0.5,0.7948426008224487,,
mec_degradation,51004,0.000712264038156718,err2,normal,0.9,6,22,,,0.08,1.0
lec_degradation,51004,0.000712264038156718,err2,normal,0.9,7,22,1.0,0.7731878161430359,,
