rule,seed,capacity,plasticity_label,ae_validation_mse,clean_pair_accuracy,degraded_pair_accuracy,collision_rate,recruitment_fraction,fraction_spatial,fraction_cue-general,fraction_cue-specific,fraction_mixed,fraction_neutral
err2,53007,81,Error-driven,1.523302017858441e-08,0.8024691358024691,0.2654320987654321,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53007,82,Error-driven,1.523302017858441e-08,0.8048780487804879,0.2621951219512195,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53007,83,Error-driven,1.523302017858441e-08,0.7831325301204819,0.25903614457831325,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53007,84,Error-driven,1.523302017858441e-08,0.7619047619047619,0.25595238095238093,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53007,85,Error-driven,1.523302017858441e-08,0.7647058823529411,0.25882352941176473,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53007,86,Error-driven,1.523302017858441e-08,0.7906976744186046,0.27325581395348836,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53007,87,Error-driven,1.523302017858441e-08,0.7471264367816092,0.25,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53007,88,Error-driven,1.523302017858441e-08,0.7613636363636364,0.2528409090909091,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53007,89,Error-driven,1.523302017858441e-08,0.7640449438202247,0.2640449438202247,0.0,0.9,0.1,0.0,0.0,0.9,0.0
err2,53007,90,Error-driven,1.523302017858441e-08,0.7888888888888889,0.2638888888888889,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53008,1,Error-driven,3.0185463018028713e-09,1.0,1.0,0.0,0.16,0.88,0.02,0.0,0.1,0.0
err2,53008,2,Error-driven,3.0185463018028713e-09,1.0,0.625,0.0,0.26,0.7,0.0,0.02,0.28,0.0
err2,53008,3,Error-driven,3.0185463018028713e-09,1.0,0.3333333333333333,0.0,0.38,0.52,0.0,0.0,0.48,0.0
err2,53008,4,Error-driven,3.0185463018028713e-09,0.75,0.25,0.0,0.5,0.44,0.0,0.0,0.56,0.0
err2,53008,5,Error-driven,3.0185463018028713e-09,0.6,0.15,0.0,0.52,0.34,0.0,0.0,0.66,0.0
err2,53008,6,Error-driven,3.0185463018028713e-09,1.0,0.5,0.0,0.6,0.18,0.0,0.0,0.82,0.0
err2,53008,7,Error-driven,3.0185463018028713e-09,0.7142857142857143,0.32142857142857145,0.0,0.64,0.18,0.0,0.0,0.82,0.0
err2,53008,8,Error-driven,3.0185463018028713e-09,0.625,0.28125,0.0,0.66,0.14,0.0,0.0,0.86,0.0
err2,53008,9,Error-driven,3.0185463018028713e-09,0.7777777777777778,0.25,0.0,0.66,0.12,0.0,0.0,0.88,0.0
err2,53008,10,Error-driven,3.0185463018028713e-09,0.7,0.225,0.0,0.68,0.14,0.0,0.0,0.86,0.0
err2,53008,11,Error-driven,3.0185463018028713e-09,0.5454545454545454,0.29545454545454547,0.0,0.68,0.18,0.0,0.0,0.82,0.0
err2,53008,12,Error-driven,3.0185463018028713e-09,0.6666666666666666,0.3541666666666667,0.0,0.7,0.14,0.0,0.0,0.86,0.0
err2,53008,13,Error-driven,3.0185463018028713e-09,0.5384615384615384,0.28846153846153844,0.0,0.7,0.14,0.0,0.0,0.86,0.0
err2,53008,14,Error-driven,3.0185463018028713e-09,0.6428571428571429,0.30357142857142855,0.0,0.72,0.14,0.0,0.0,0.86,0.0
err2,53008,15,Error-driven,3.0185463018028713e-09,0.6,0.18333333333333332,0.0,0.72,0.18,0.0,0.0,0.82,0.0
err2,53008,16,Error-driven,3.0185463018028713e-09,0.4375,0.1875,0.0,0.74,0.1,0.0,0.0,0.9,0.0
err2,53008,17,Error-driven,3.0185463018028713e-09,0.47058823529411764,0.20588235294117646,0.0,0.74,0.14,0.0,0.0,0.86,0.0
err2,53008,18,Error-driven,3.0185463018028713e-09,0.5555555555555556,0.16666666666666666,0.0,0.74,0.12,0.0,0.0,0.88,0.0
err2,53008,19,Error-driven,3.0185463018028713e-09,0.47368421052631576,0.18421052631578946,0.0,0.74,0.12,0.0,0.0,0.88,0.0
err2,53008,20,Error-driven,3.0185463018028713e-09,0.55,0.175,0.0,0.76,0.14,0.0,0.0,0.86,0.0
err2,53008,21,Error-driven,3.0185463018028713e-09,0.5714285714285714,0.21428571428571427,0.0,0.76,0.16,0.0,0.0,0.84,0.0
err2,53008,22,Error-driven,3.0185463018028713e-09,0.5,0.14772727272727273,0.0,0.76,0.16,0.0,0.0,0.84,0.0
err2,53008,23,Error-driven,3.0185463018028713e-09,0.5217391304347826,0.1956521739130435,0.0,0.78,0.1,0.0,0.0,0.9,0.0
err2,53008,24,Error-driven,3.0185463018028713e-09,0.4583333333333333,0.17708333333333334,0.0,0.78,0.1,0.0,0.0,0.9,0.0
err2,53008,25,Error-driven,3.0185463018028713e-09,0.6,0.18,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53008,26,Error-driven,3.0185463018028713e-09,0.5384615384615384,0.20192307692307693,0.0,0.82,0.1,0.0,0.0,0.9,0.0
err2,53008,27,Error-driven,3.0185463018028713e-09,0.5185185185185185,0.16666666666666666,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53008,28,Error-driven,3.0185463018028713e-09,0.5,0.16964285714285715,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53008,29,Error-driven,3.0185463018028713e-09,0.5172413793103449,0.14655172413793102,0.0,0.82,0.14,0.0,0.0,0.86,0.0
err2,53008,30,Error-driven,3.0185463018028713e-09,0.5666666666666667,0.13333333333333333,0.0,0.82,0.1,0.0,0.0,0.9,0.0
err2,53008,31,Error-driven,3.0185463018028713e-09,0.7096774193548387,0.20161290322580644,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53008,32,Error-driven,3.0185463018028713e-09,0.625,0.1796875,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53008,33,Error-driven,3.0185463018028713e-09,0.696969696969697,0.17424242424242425,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53008,34,Error-driven,3.0185463018028713e-09,0.6764705882352942,0.16176470588235295,0.0,0.82,0.14,0.0,0.0,0.86,0.0
err2,53008,35,Error-driven,3.0185463018028713e-09,0.7142857142857143,0.17142857142857143,0.0,0.82,0.1,0.0,0.0,0.9,0.0
err2,53008,36,Error-driven,3.0185463018028713e-09,0.4722222222222222,0.08333333333333333,0.0,0.82,0.1,0.0,0.0,0.9,0.0
err2,53008,37,Error-driven,3.0185463018028713e-09,0.6486486486486487,0.12162162162162163,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53008,38,Error-driven,3.0185463018028713e-09,0.47368421052631576,0.08552631578947369,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53008,39,Error-driven,3.0185463018028713e-09,0.3333333333333333,0.0641025641025641,0.0,0.82,0.1,0.0,0.0,0.9,0.0
err2,53008,40,Error-driven,3.0185463018028713e-09,0.35,0.06875,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53008,41,Error-driven,3.0185463018028713e-09,0.4634146341463415,0.07926829268292683,0.0,0.82,0.1,0.0,0.0,0.9,0.0
err2,53008,42,Error-driven,3.0185463018028713e-09,0.30952380952380953,0.07142857142857142,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53008,43,Error-driven,3.0185463018028713e-09,0.5348837209302325,0.08139534883720931,0.0,0.86,0.12,0.0,0.0,0.88,0.0
err2,53008,44,Error-driven,3.0185463018028713e-09,0.4090909090909091,0.07954545454545454,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53008,45,Error-driven,3.0185463018028713e-09,0.4,0.08333333333333333,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53008,46,Error-driven,3.0185463018028713e-09,0.5434782608695652,0.08152173913043478,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,47,Error-driven,3.0185463018028713e-09,0.3829787234042553,0.0851063829787234,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53008,48,Error-driven,3.0185463018028713e-09,0.4791666666666667,0.08854166666666667,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,49,Error-driven,3.0185463018028713e-09,0.4489795918367347,0.09693877551020408,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,50,Error-driven,3.0185463018028713e-09,0.54,0.1,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53008,51,Error-driven,3.0185463018028713e-09,0.5686274509803921,0.09313725490196079,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,52,Error-driven,3.0185463018028713e-09,0.5576923076923077,0.09134615384615384,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,53,Error-driven,3.0185463018028713e-09,0.5094339622641509,0.08490566037735849,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,54,Error-driven,3.0185463018028713e-09,0.5555555555555556,0.06944444444444445,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,55,Error-driven,3.0185463018028713e-09,0.4909090909090909,0.07272727272727272,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,56,Error-driven,3.0185463018028713e-09,0.5892857142857143,0.08928571428571429,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,57,Error-driven,3.0185463018028713e-09,0.5263157894736842,0.07894736842105263,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,58,Error-driven,3.0185463018028713e-09,0.5862068965517241,0.08620689655172414,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,59,Error-driven,3.0185463018028713e-09,0.423728813559322,0.059322033898305086,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,60,Error-driven,3.0185463018028713e-09,0.55,0.10833333333333334,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,61,Error-driven,3.0185463018028713e-09,0.39344262295081966,0.0778688524590164,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,62,Error-driven,3.0185463018028713e-09,0.46774193548387094,0.07258064516129033,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,63,Error-driven,3.0185463018028713e-09,0.5079365079365079,0.09126984126984126,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,64,Error-driven,3.0185463018028713e-09,0.53125,0.09375,0.0,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,65,Error-driven,3.0185463018028713e-09,0.5076923076923077,0.15,0.0,0.88,0.06,0.0,0.0,0.94,0.0
err2,53008,66,Error-driven,3.0185463018028713e-09,0.6060606060606061,0.13636363636363635,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53008,67,Error-driven,3.0185463018028713e-09,0.582089552238806,0.13805970149253732,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53008,68,Error-driven,3.0185463018028713e-09,0.5441176470588235,0.13602941176470587,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53008,69,Error-driven,3.0185463018028713e-09,0.6521739130434783,0.13405797101449277,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,70,Error-driven,3.0185463018028713e-09,0.5,0.13214285714285715,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,71,Error-driven,3.0185463018028713e-09,0.6901408450704225,0.15845070422535212,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,72,Error-driven,3.0185463018028713e-09,0.6944444444444444,0.16319444444444445,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53008,73,Error-driven,3.0185463018028713e-09,0.6301369863013698,0.1643835616438356,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53008,74,Error-driven,3.0185463018028713e-09,0.5675675675675675,0.16216216216216217,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,75,Error-driven,3.0185463018028713e-09,0.5733333333333334,0.15333333333333332,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,76,Error-driven,3.0185463018028713e-09,0.6578947368421053,0.16447368421052633,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53008,77,Error-driven,3.0185463018028713e-09,0.5454545454545454,0.12012987012987013,0.0,0.88,0.1,0.0,0.0,0.9,0.0
err2,53008,78,Error-driven,3.0185463018028713e-09,0.6538461538461539,0.14102564102564102,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,79,Error-driven,3.0185463018028713e-09,0.6835443037974683,0.15822784810126583,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,80,Error-driven,3.0185463018028713e-09,0.7,0.15625,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,81,Error-driven,3.0185463018028713e-09,0.5432098765432098,0.1419753086419753,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,82,Error-driven,3.0185463018028713e-09,0.5,0.13719512195121952,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,83,Error-driven,3.0185463018028713e-09,0.5903614457831325,0.13855421686746988,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,84,Error-driven,3.0185463018028713e-09,0.5238095238095238,0.13392857142857142,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,85,Error-driven,3.0185463018028713e-09,0.5294117647058824,0.13529411764705881,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53008,86,Error-driven,3.0185463018028713e-09,0.7558139534883721,0.20348837209302326,0.011627906976744207,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,87,Error-driven,3.0185463018028713e-09,0.735632183908046,0.20689655172413793,0.011494252873563204,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,88,Error-driven,3.0185463018028713e-09,0.75,0.1903409090909091,0.011363636363636354,0.88,0.1,0.0,0.0,0.9,0.0
err2,53008,89,Error-driven,3.0185463018028713e-09,0.7640449438202247,0.21348314606741572,0.011235955056179803,0.88,0.08,0.0,0.0,0.92,0.0
err2,53008,90,Error-driven,3.0185463018028713e-09,0.7888888888888889,0.21388888888888888,0.011111111111111072,0.88,0.08,0.0,0.0,0.92,0.0
err2,53009,1,Error-driven,2.7569411642502928e-08,1.0,0.5,0.0,0.16,0.94,0.0,0.0,0.06,0.0
err2,53009,2,Error-driven,2.7569411642502928e-08,0.5,0.375,0.0,0.28,0.82,0.0,0.0,0.18,0.0
err2,53009,3,Error-driven,2.7569411642502928e-08,0.6666666666666666,0.16666666666666666,0.0,0.34,0.62,0.0,0.0,0.38,0.0
err2,53009,4,Error-driven,2.7569411642502928e-08,0.75,0.3125,0.0,0.4,0.44,0.0,0.02,0.54,0.0
err2,53009,5,Error-driven,2.7569411642502928e-08,0.6,0.25,0.0,0.46,0.42,0.0,0.0,0.58,0.0
err2,53009,6,Error-driven,2.7569411642502928e-08,0.6666666666666666,0.25,0.0,0.5,0.32,0.0,0.0,0.68,0.0
err2,53009,7,Error-driven,2.7569411642502928e-08,0.8571428571428571,0.35714285714285715,0.0,0.6,0.26,0.0,0.0,0.74,0.0
err2,53009,8,Error-driven,2.7569411642502928e-08,0.75,0.21875,0.0,0.62,0.22,0.0,0.0,0.78,0.0
err2,53009,9,Error-driven,2.7569411642502928e-08,0.7777777777777778,0.19444444444444445,0.0,0.64,0.22,0.0,0.0,0.78,0.0
err2,53009,10,Error-driven,2.7569411642502928e-08,0.7,0.15,0.0,0.66,0.18,0.0,0.0,0.82,0.0
err2,53009,11,Error-driven,2.7569411642502928e-08,0.7272727272727273,0.25,0.0,0.66,0.22,0.0,0.0,0.78,0.0
err2,53009,12,Error-driven,2.7569411642502928e-08,0.6666666666666666,0.25,0.0,0.66,0.2,0.0,0.0,0.8,0.0
err2,53009,13,Error-driven,2.7569411642502928e-08,0.6923076923076923,0.28846153846153844,0.0,0.68,0.2,0.0,0.0,0.8,0.0
err2,53009,14,Error-driven,2.7569411642502928e-08,0.7142857142857143,0.30357142857142855,0.0,0.7,0.18,0.0,0.0,0.82,0.0
err2,53009,15,Error-driven,2.7569411642502928e-08,0.6666666666666666,0.11666666666666667,0.0,0.74,0.18,0.0,0.0,0.82,0.0
err2,53009,16,Error-driven,2.7569411642502928e-08,0.6875,0.15625,0.0,0.76,0.16,0.0,0.0,0.84,0.0
err2,53009,17,Error-driven,2.7569411642502928e-08,0.8235294117647058,0.20588235294117646,0.0,0.76,0.16,0.0,0.0,0.84,0.0
err2,53009,18,Error-driven,2.7569411642502928e-08,0.7777777777777778,0.20833333333333334,0.0,0.78,0.16,0.0,0.0,0.84,0.0
err2,53009,19,Error-driven,2.7569411642502928e-08,0.7368421052631579,0.23684210526315788,0.0,0.8,0.16,0.0,0.0,0.84,0.0
err2,53009,20,Error-driven,2.7569411642502928e-08,0.65,0.2625,0.0,0.8,0.16,0.0,0.0,0.84,0.0
err2,53009,21,Error-driven,2.7569411642502928e-08,0.6666666666666666,0.23809523809523808,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53009,22,Error-driven,2.7569411642502928e-08,0.6818181818181818,0.2727272727272727,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53009,23,Error-driven,2.7569411642502928e-08,0.6956521739130435,0.2717391304347826,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53009,24,Error-driven,2.7569411642502928e-08,0.7083333333333334,0.2604166666666667,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53009,25,Error-driven,2.7569411642502928e-08,0.76,0.29,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53009,26,Error-driven,2.7569411642502928e-08,0.8076923076923077,0.27884615384615385,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53009,27,Error-driven,2.7569411642502928e-08,0.7407407407407407,0.26851851851851855,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53009,28,Error-driven,2.7569411642502928e-08,0.6785714285714286,0.26785714285714285,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53009,29,Error-driven,2.7569411642502928e-08,0.6551724137931034,0.28448275862068967,0.0,0.8,0.1,0.0,0.0,0.9,0.0
err2,53009,30,Error-driven,2.7569411642502928e-08,0.7333333333333333,0.275,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53009,31,Error-driven,2.7569411642502928e-08,0.8064516129032258,0.28225806451612906,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53009,32,Error-driven,2.7569411642502928e-08,0.71875,0.2734375,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53009,33,Error-driven,2.7569411642502928e-08,0.696969696969697,0.24242424242424243,0.0,0.82,0.1,0.0,0.0,0.9,0.0
err2,53009,34,Error-driven,2.7569411642502928e-08,0.7352941176470589,0.21323529411764705,0.0,0.82,0.1,0.0,0.0,0.9,0.0
err2,53009,35,Error-driven,2.7569411642502928e-08,0.7428571428571429,0.21428571428571427,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53009,36,Error-driven,2.7569411642502928e-08,0.75,0.24305555555555555,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53009,37,Error-driven,2.7569411642502928e-08,0.7297297297297297,0.19594594594594594,0.0,0.82,0.1,0.0,0.0,0.9,0.0
err2,53009,38,Error-driven,2.7569411642502928e-08,0.7105263157894737,0.21052631578947367,0.0,0.82,0.1,0.0,0.0,0.9,0.0
err2,53009,39,Error-driven,2.7569411642502928e-08,0.8974358974358975,0.3525641025641026,0.0,0.84,0.14,0.0,0.0,0.86,0.0
err2,53009,40,Error-driven,2.7569411642502928e-08,0.9,0.35625,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53009,41,Error-driven,2.7569411642502928e-08,0.8780487804878049,0.3231707317073171,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53009,42,Error-driven,2.7569411642502928e-08,0.8809523809523809,0.3392857142857143,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53009,43,Error-driven,2.7569411642502928e-08,0.9534883720930233,0.36046511627906974,0.0,0.84,0.1,0.0,0.0,0.9,0.0
err2,53009,44,Error-driven,2.7569411642502928e-08,0.8863636363636364,0.375,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53009,45,Error-driven,2.7569411642502928e-08,0.9333333333333333,0.37777777777777777,0.0,0.86,0.12,0.0,0.0,0.88,0.0
err2,53009,46,Error-driven,2.7569411642502928e-08,0.9130434782608695,0.3532608695652174,0.0,0.86,0.12,0.0,0.0,0.88,0.0
err2,53009,47,Error-driven,2.7569411642502928e-08,0.9361702127659575,0.30319148936170215,0.0,0.86,0.12,0.0,0.0,0.88,0.0
err2,53009,48,Error-driven,2.7569411642502928e-08,0.9375,0.3229166666666667,0.0,0.86,0.16,0.0,0.0,0.84,0.0
err2,53009,49,Error-driven,2.7569411642502928e-08,0.9183673469387755,0.34183673469387754,0.0,0.86,0.16,0.0,0.0,0.84,0.0
err2,53009,50,Error-driven,2.7569411642502928e-08,0.96,0.34,0.0,0.86,0.14,0.0,0.0,0.86,0.0
err2,53009,51,Error-driven,2.7569411642502928e-08,0.8823529411764706,0.35294117647058826,0.0,0.86,0.14,0.0,0.0,0.86,0.0
err2,53009,52,Error-driven,2.7569411642502928e-08,0.8846153846153846,0.3076923076923077,0.0,0.86,0.12,0.0,0.0,0.88,0.0
err2,53009,53,Error-driven,2.7569411642502928e-08,0.9622641509433962,0.37264150943396224,0.0,0.86,0.14,0.0,0.0,0.86,0.0
err2,53009,54,Error-driven,2.7569411642502928e-08,0.9814814814814815,0.36574074074074076,0.0,0.86,0.14,0.0,0.0,0.86,0.0
err2,53009,55,Error-driven,2.7569411642502928e-08,0.9090909090909091,0.35,0.0,0.88,0.14,0.0,0.0,0.86,0.0
err2,53009,56,Error-driven,2.7569411642502928e-08,0.9642857142857143,0.375,0.0,0.88,0.14,0.0,0.0,0.86,0.0
err2,53009,57,Error-driven,2.7569411642502928e-08,0.8947368421052632,0.3157894736842105,0.0,0.88,0.14,0.0,0.0,0.86,0.0
err2,53009,58,Error-driven,2.7569411642502928e-08,0.8793103448275862,0.34913793103448276,0.0,0.88,0.14,0.0,0.0,0.86,0.0
err2,53009,59,Error-driven,2.7569411642502928e-08,0.9322033898305084,0.326271186440678,0.0,0.88,0.14,0.0,0.0,0.86,0.0
err2,53009,60,Error-driven,2.7569411642502928e-08,0.95,0.37083333333333335,0.0,0.88,0.14,0.0,0.0,0.86,0.0
err2,53009,61,Error-driven,2.7569411642502928e-08,0.9344262295081968,0.38114754098360654,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53009,62,Error-driven,2.7569411642502928e-08,0.9193548387096774,0.3870967741935484,0.0,0.88,0.14,0.0,0.0,0.86,0.0
err2,53009,63,Error-driven,2.7569411642502928e-08,0.8888888888888888,0.3333333333333333,0.0,0.9,0.12,0.0,0.0,0.88,0.0
err2,53009,64,Error-driven,2.7569411642502928e-08,0.765625,0.30078125,0.0,0.9,0.12,0.0,0.0,0.88,0.0
err2,53009,65,Error-driven,2.7569411642502928e-08,0.8,0.23846153846153847,0.0,0.9,0.12,0.0,0.0,0.88,0.0
err2,53009,66,Error-driven,2.7569411642502928e-08,0.803030303030303,0.2537878787878788,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53009,67,Error-driven,2.7569411642502928e-08,0.7761194029850746,0.24253731343283583,0.0,0.92,0.12,0.0,0.0,0.88,0.0
err2,53009,68,Error-driven,2.7569411642502928e-08,0.8235294117647058,0.2610294117647059,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53009,69,Error-driven,2.7569411642502928e-08,0.8260869565217391,0.2463768115942029,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53009,70,Error-driven,2.7569411642502928e-08,0.8428571428571429,0.24285714285714285,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53009,71,Error-driven,2.7569411642502928e-08,0.8591549295774648,0.25,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53009,72,Error-driven,2.7569411642502928e-08,0.7777777777777778,0.21180555555555555,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53009,73,Error-driven,2.7569411642502928e-08,0.863013698630137,0.25,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53009,74,Error-driven,2.7569411642502928e-08,0.8648648648648649,0.26013513513513514,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53009,75,Error-driven,2.7569411642502928e-08,0.8933333333333333,0.25333333333333335,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53009,76,Error-driven,2.7569411642502928e-08,0.8947368421052632,0.26644736842105265,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53009,77,Error-driven,2.7569411642502928e-08,0.8701298701298701,0.2662337662337662,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53009,78,Error-driven,2.7569411642502928e-08,0.8589743589743589,0.25961538461538464,0.0,0.92,0.1,0.0,0.0,0.9,0.0
err2,53009,79,Error-driven,2.7569411642502928e-08,0.7848101265822784,0.25,0.0,0.92,0.08,0.0,0.0,0.92,0.0
err2,53009,80,Error-driven,2.7569411642502928e-08,0.8125,0.265625,0.0,0.92,0.08,0.0,0.0,0.92,0.0
err2,53009,81,Error-driven,2.7569411642502928e-08,0.7777777777777778,0.25308641975308643,0.0,0.92,0.08,0.0,0.0,0.92,0.0
err2,53009,82,Error-driven,2.7569411642502928e-08,0.7926829268292683,0.24390243902439024,0.0,0.92,0.08,0.0,0.0,0.92,0.0
err2,53009,83,Error-driven,2.7569411642502928e-08,0.7951807228915663,0.26506024096385544,0.0,0.92,0.08,0.0,0.0,0.92,0.0
err2,53009,84,Error-driven,2.7569411642502928e-08,0.7738095238095238,0.26785714285714285,0.0,0.92,0.08,0.0,0.0,0.92,0.0
err2,53009,85,Error-driven,2.7569411642502928e-08,0.7647058823529411,0.25588235294117645,0.0,0.92,0.08,0.0,0.0,0.92,0.0
err2,53009,86,Error-driven,2.7569411642502928e-08,0.8372093023255814,0.2616279069767442,0.0,0.92,0.08,0.0,0.0,0.92,0.0
err2,53009,87,Error-driven,2.7569411642502928e-08,0.8160919540229885,0.27011494252873564,0.0,0.92,0.08,0.0,0.0,0.92,0.0
err2,53009,88,Error-driven,2.7569411642502928e-08,0.8181818181818182,0.2585227272727273,0.0,0.92,0.08,0.0,0.0,0.92,0.0
err2,53009,89,Error-driven,2.7569411642502928e-08,0.8651685393258427,0.2696629213483146,0.0,0.92,0.08,0.0,0.0,0.92,0.0
err2,53009,90,Error-driven,2.7569411642502928e-08,0.8111111111111111,0.25833333333333336,0.0,0.92,0.08,0.0,0.0,0.92,0.0
err2,53010,1,Error-driven,7.76252093714902e-08,1.0,1.0,0.0,0.16,0.9,0.0,0.0,0.1,0.0
err2,53010,2,Error-driven,7.76252093714902e-08,1.0,0.125,0.0,0.24,0.68,0.0,0.0,0.32,0.0
err2,53010,3,Error-driven,7.76252093714902e-08,1.0,0.75,0.0,0.34,0.54,0.0,0.04,0.42,0.0
err2,53010,4,Error-driven,7.76252093714902e-08,1.0,0.4375,0.0,0.4,0.44,0.0,0.04,0.52,0.0
err2,53010,5,Error-driven,7.76252093714902e-08,0.6,0.3,0.0,0.46,0.32,0.0,0.0,0.68,0.0
err2,53010,6,Error-driven,7.76252093714902e-08,0.8333333333333334,0.3333333333333333,0.0,0.5,0.18,0.0,0.0,0.82,0.0
err2,53010,7,Error-driven,7.76252093714902e-08,0.7142857142857143,0.25,0.0,0.54,0.16,0.0,0.0,0.84,0.0
